t ke gpe 
1.7575 0.00219222 -1.2498
1.76 0.00219339 -1.2498
1.7625 0.00219462 -1.2498
1.765 0.00219593 -1.2498
1.7675 0.00219732 -1.24979
1.77 0.00219879 -1.24979
1.7725 0.00220034 -1.24979
1.775 0.00220198 -1.24979
1.7775 0.00220372 -1.24978
1.78 0.00220556 -1.24978
1.7825 0.00220749 -1.24978
1.785 0.00220952 -1.24978
1.7875 0.00221162 -1.24978
1.79 0.00221382 -1.24977
1.7925 0.00221611 -1.24977
1.795 0.00221849 -1.24977
1.7975 0.00222096 -1.24977
1.8 0.00222352 -1.24976
1.8025 0.00222513 -1.24976
1.805 0.00222788 -1.24976
1.8075 0.0022307 -1.24976
1.81 0.00223361 -1.24976
1.8125 0.0022366 -1.24975
1.815 0.00223969 -1.24975
1.8175 0.00224284 -1.24975
1.82 0.00224607 -1.24975
1.8225 0.00224938 -1.24974
1.825 0.00225276 -1.24974
1.8275 0.00225621 -1.24974
1.83 0.00225973 -1.24974
1.8325 0.0022633 -1.24974
1.835 0.00226693 -1.24973
1.8375 0.00227057 -1.24973
1.84 0.0022743 -1.24973
1.8425 0.00227807 -1.24973
1.845 0.00228189 -1.24973
1.8475 0.00228568 -1.24972
1.85 0.00228957 -1.24972
1.8525 0.0022931 -1.24972
1.855 0.00229611 -1.24972
1.8575 0.00229882 -1.24972
1.86 0.00230135 -1.24972
1.8625 0.0023037 -1.24971
1.865 0.00230592 -1.24971
1.8675 0.00230803 -1.24971
1.87 0.00231004 -1.24971
1.8725 0.00231195 -1.24971
1.875 0.00231373 -1.2497
1.8775 0.00231549 -1.2497
1.88 0.00231718 -1.2497
1.8825 0.00231881 -1.2497
1.885 0.00232039 -1.2497
1.8875 0.00232192 -1.2497
1.89 0.0023234 -1.2497
1.8925 0.00232483 -1.24969
1.895 0.00232622 -1.24969
1.8975 0.00232756 -1.24969
1.9 0.00232887 -1.24969
1.9025 0.00233014 -1.24969
1.905 0.00233137 -1.24969
1.9075 0.00233256 -1.24968
1.91 0.00233372 -1.24968
1.9125 0.00233485 -1.24968
1.915 0.00233594 -1.24968
1.9175 0.002337 -1.24968
1.92 0.00233803 -1.24968
1.9225 0.00233903 -1.24968
1.925 0.00234001 -1.24968
1.9275 0.00234054 -1.24967
1.93 0.00234145 -1.24967
